Word	Tag	Length	Sentence#
for	O	3	427
Tulsa	O	5	427
this	O	4	427
weekend	O	7	427
but	O	3	427
taking	O	6	427
a	O	1	427
muscle	B-	6	427
relaxer	I-	7	427
and	O	3	427
passing	O	7	427
out	O	3	427
in	O	2	427
this	O	4	427
recliner	O	8	427
sounds	O	6	427
soooooooo	O	9	427
much	O	4	427
better	O	6	427
Thank	O	5	428
god	O	3	428
it	O	2	428
was	O	3	428
just	O	4	428
a	O	1	428
false	O	5	428
alarm	O	5	428
I	O	1	428
do	O	2	428
n't	O	3	428
want	O	4	428
to	O	2	428
get	O	3	428
pregnant	O	8	428
any	O	3	428
time	O	4	428
soon	O	4	428
I	O	1	428
'm	O	2	428
so	O	2	428
scared	O	6	428
to	O	2	428
stop	O	4	428
taking	O	6	428
my	O	2	428
birth	B-	5	428
control	I-	7	428
@	O	1	429
ayeemandaa_	O	11	429
Well	O	4	429
I	O	1	429
was	O	3	429
on	O	2	429
magnesium	B-	9	429
.	O	1	429
They	O	4	429
did	O	3	429
labs	O	4	429
on	O	2	429
me	O	2	429
every	O	5	429
4	O	1	429
hours	O	5	429
just	O	4	429
to	O	2	429
make	O	4	429
sure	O	4	429
I	O	1	429
didnt	O	5	429
have	O	4	429
a	O	1	429
lot	O	3	429
of	O	2	429
it…	O	3	429
https	O	5	429
:	O	1	429
//t.co/WZRnwhjgIo	O	17	429
I	O	1	430
fucking	O	7	430
hate	O	4	430
how	O	3	430
these	O	5	430
pain	B-	4	430
meds	I-	4	430
make	O	4	430
me	O	2	430
feel	O	4	430
but	O	3	430
I	O	1	430
'm	O	2	430
too	O	3	430
sore	O	4	430
to	O	2	430
function	O	8	430
if	O	2	430
I	O	1	430
do	O	2	430
n't	O	3	430
take	O	4	430
them	O	4	430
😭	O	1	430
I	O	1	430
just	O	4	430
want	O	4	430
to	O	2	430
feel	O	4	430
normal	O	6	430
again	O	5	430
.	O	1	430
@	O	1	431
adrienneivey	O	12	431
hopefully	O	9	431
I	O	1	431
can	O	3	431
shake	O	5	431
most	O	4	431
of	O	2	431
it	O	2	431
off	O	3	431
today	O	5	431
,	O	1	431
if	O	2	431
not	O	3	431
,	O	1	431
it	O	2	431
's	O	2	431
not	O	3	431
the	O	3	431
end	O	3	431
of	O	2	431
the	O	3	431
world	O	5	431
.	O	1	431
I	O	1	431
can	O	3	431
only	O	4	431
take	O	4	431
Tylenol	B-	7	431
though	O	6	431
!	O	1	431
boo	O	3	431
!	O	1	431
Also	O	4	432
,	O	1	432
I	O	1	432
think	O	5	432
my	O	2	432
husband	O	7	432
is	O	2	432
trying	O	6	432
to	O	2	432
romance	O	7	432
me	O	2	432
as	O	2	432
he	O	2	432
came	O	4	432
home	O	4	432
with	O	4	432
a	O	1	432
NEW	O	3	432
flavour	O	7	432
of	O	2	432
Tums	B-	4	432
that	O	4	432
I	O	1	432
have	O	4	432
n't	O	3	432
yet	O	3	432
tried	O	5	432
.	O	1	432
;	O	1	432
)	O	1	432
#	O	1	432
pregnancy	O	9	432
You	O	3	433
wo	O	2	433
n't	O	3	433
start	O	5	433
feeling	O	7	433
the	O	3	433
pictocin	B-	8	433
for	O	3	433
about	O	5	433
an	O	2	433
hour	O	4	433
Uh	O	2	433
bullshit	O	8	433
I	O	1	433
've	O	3	433
been	O	4	433
having	O	6	433
contractions	O	12	433
since	O	5	433
that	O	4	433
shit	O	4	433
hit	O	3	433
my	O	2	433
system	O	6	433
😶😶😶	O	3	433
@	O	1	434
Kainin	O	6	434
the	O	3	434
AC	O	2	434
can	O	3	434
dry	O	3	434
you	O	3	434
out	O	3	434
.	O	1	434
Get	O	3	434
a	O	1	434
saline	B-	6	434
spray	I-	5	434
.	O	1	434
Helps	O	5	434
keep	O	4	434
it	O	2	434
from	O	4	434
super	O	5	434
drying	O	6	434
.	O	1	434
Just	O	4	435
kidding	O	7	435
..	O	2	435
more	O	4	435
lab	O	3	435
work	O	4	435
,	O	1	435
more	O	4	435
doctor	O	6	435
visits	O	6	435
,	O	1	435
and	O	3	435
more	O	4	435
antibiotics	B-	11	435
through	O	7	435
my	O	2	435
veins	O	5	435
😥	O	1	435
@	O	1	436
pinkchai	O	8	436
Tylenol	B-	7	436
is	O	2	436
great	O	5	436
for	O	3	436
throat	O	6	436
pain.The	O	8	436
nurse	O	5	436
in	O	2	436
me	O	2	436
goes	O	4	436
to	O	2	436
drugs	O	5	436
first	O	5	436
;	O	1	436
)	O	1	436
@	O	1	437
LinzDeFranco	O	12	437
Try	O	3	437
generic	O	7	437
(	O	1	437
Wal-Mart	O	8	437
brand	O	5	437
)	O	1	437
Prilosec	B-	8	437
OTC	I-	3	437
gel	O	3	437
capsules	O	8	437
.	O	1	437
It	O	2	437
's	O	2	437
the	O	3	437
ONLY	O	4	437
thing	O	5	437
that	O	4	437
has	O	3	437
helped	O	6	437
with	O	4	437
my	O	2	437
pregnancy	O	9	437
@	O	1	438
MeganCalvery	O	12	438
regardless	O	10	438
I	O	1	438
'm	O	2	438
getting	O	7	438
the	O	3	438
damn	O	4	438
epidural	B-	8	438
💅	O	1	438
Last	O	4	439
min	O	3	439
oxys	B-	4	439
so	O	2	439
i	O	1	439
can	O	3	439
sleep	O	5	439
...	O	3	439
juju	O	4	439
knocked	O	7	439
...	O	3	439
and	O	3	439
rell	O	4	439
at	O	2	439
home	O	4	439
cleaning	O	8	439
lol	O	3	439
@	O	1	440
TheMamaship	O	11	440
Ugh	O	3	440
.	O	1	440
I	O	1	440
had	O	3	440
a	O	1	440
sinus	O	5	440
infection	O	9	440
last	O	4	440
Winter	O	6	440
and	O	3	440
could	O	5	440
not	O	3	440
get	O	3	440
over	O	4	440
the	O	3	440
teeth	O	5	440
pain	O	4	440
.	O	1	440
So	O	2	440
annoying	O	8	440
.	O	1	440
I	O	1	440
ended	O	5	440
up	O	2	440
on	O	2	440
antibiotics	B-	11	440
.	O	1	440
Getting	O	7	441
'upgraded	O	9	441
'	O	1	441
from	O	4	441
Tums	B-	4	441
to	O	2	441
a	O	1	441
daily	O	5	441
OTC	O	3	441
.	O	1	441
Too	O	3	441
bad	O	3	441
tomorrow	O	8	441
is	O	2	441
Christmas	O	9	441
Eve	O	3	441
so	O	2	441
stores	O	6	441
will	O	4	441
be	O	2	441
nuts	O	4	441
Last	O	4	442
time	O	4	442
I	O	1	442
had	O	3	442
a	O	1	442
sore	O	4	442
arm	O	3	442
from	O	4	442
a	O	1	442
vaccine	O	7	442
was	O	3	442
when	O	4	442
I	O	1	442
got	O	3	442
my	O	2	442
meningitis	B-	10	442
vaccine	I-	7	442
Shoulda	O	7	443
took	O	4	443
some	O	4	443
more	O	4	443
NyQuil	B-	6	443
😔	O	1	443
Evan	O	4	444
&	O	1	444
amp	O	3	444
;	O	1	444
I	O	1	444
went	O	4	444
into	O	4	444
Target	O	6	444
to	O	2	444
buy	O	3	444
some	O	4	444
vitamins	B-	8	444
.	O	1	444
We	O	2	444
came	O	4	444
out	O	3	444
with	O	4	444
$	O	1	444
150+	O	4	444
worth	O	5	444
of	O	2	444
stuff	O	5	444
.	O	1	444
😅	O	1	444
@	O	1	445
EngrishPorice	O	13	445
honestly	O	8	445
I	O	1	445
'm	O	2	445
high	O	4	445
on	O	2	445
American	O	8	445
flu	B-	3	445
medication	I-	10	445
so	O	2	445
I	O	1	445
do	O	2	445
n't	O	3	445
even	O	4	445
know	O	4	445
my	O	2	445
own	O	3	445
name	O	4	445
right	O	5	445
now	O	3	445
!	O	1	445
😂	O	1	445
Nasal	B-	5	446
flu	I-	3	446
vac	I-	3	446
for	O	3	446
children	O	8	446
..	O	2	446
anyones	O	7	446
kids	O	4	446
get	O	3	446
side	O	4	446
effects	O	7	446
?	O	1	446
So	O	2	447
explain	O	7	447
to	O	2	447
me	O	2	447
how	O	3	447
GMO	O	3	447
insulin	B-	7	447
is	O	2	447
poison	O	6	447
?	O	1	447
Without	O	7	447
it	O	2	447
,	O	1	447
diabetics	O	9	447
die	O	3	447
.	O	1	447
Citations	O	9	447
for	O	3	447
poisoning	O	9	447
people	O	6	447
and	O	3	447
the	O	3	447
planet	O	6	447
please	O	6	447
.	O	1	447
@	O	1	447
duncanasper	O	11	447
They	O	4	448
still	O	5	448
want	O	4	448
to	O	2	448
give	O	4	448
her	O	3	448
steroids	B-	8	448
like	O	4	448
no	O	2	448
foh	O	3	448
@	O	1	449
shaunGstyles	O	12	449
she	O	3	449
had	O	3	449
a	O	1	449
epidural	B-	8	449
?	O	1	449
I	O	1	450
'm	O	2	450
working	O	7	450
on	O	2	450
it	O	2	450
!	O	1	450
4:00am	O	6	450
now	O	3	450
.	O	1	450
Pain	O	4	450
was	O	3	450
intense	O	7	450
so	O	2	450
I	O	1	450
just	O	4	450
had	O	3	450
a	O	1	450
magical	O	7	450
wonderful	O	9	450
epidural	B-	8	450
from	O	4	450
the…	O	4	450
http	O	4	450
:	O	1	450
//t.co/cAirxmy40f	O	17	450
@	O	1	451
sstuckeyy	O	9	451
I	O	1	451
did	O	3	451
n't	O	3	451
take	O	4	451
prenatals	B-	9	451
at	O	2	451
all	O	3	451
,	O	1	451
people	O	6	451
did	O	3	451
n't	O	3	451
back	O	4	451
in	O	2	451
the	O	3	451
day	O	3	451
so	O	2	451
I	O	1	451
do	O	2	451
n't	O	3	451
think	O	5	451
it	O	2	451
's	O	2	451
necessary	O	9	451
.	O	1	451
Just	O	4	451
eat	O	3	451
healthy	O	7	451
&	O	1	451
amp	O	3	451
;	O	1	451
drink	O	5	451
water	O	5	451
😊	O	1	451
My	O	2	452
friend	O	6	452
asked	O	5	452
me	O	2	452
where	O	5	452
she	O	3	452
can	O	3	452
go	O	2	452
to	O	2	452
get	O	3	452
birth	B-	5	452
control	I-	7	452
and	O	3	452
I	O	1	452
was	O	3	452
telling	O	7	452
Jay	O	3	452
about	O	5	452
it	O	2	452
and	O	3	452
he	O	2	452
goes	O	4	452
God	O	3	452
you	O	3	452
sound	O	5	452
like	O	4	452
a	O	1	452
mom	O	3	452
😂😂	O	2	452
Feeling	O	7	453
great	O	5	453
even	O	4	453
after	O	5	453
giving	O	6	453
birth	O	5	453
to	O	2	453
Jayce	O	5	453
without	O	7	453
any	O	3	453
pain	B-	4	453
meds	I-	4	453
.	O	1	453
:	O	1	453
)	O	1	453
This	O	4	454
morphine	B-	8	454
do	O	2	454
n't	O	3	454
work	O	4	454
🙄	O	1	454
I	O	1	454
've	O	3	454
pressed	O	7	454
this	O	4	454
button	O	6	454
like	O	4	454
4	O	1	454
times	O	5	454
&	O	1	454
amp	O	3	454
;	O	1	454
I	O	1	454
still	O	5	454
feel	O	4	454
like	O	4	454
shit	O	4	454
😭	O	1	454
Why	O	3	455
are	O	3	455
prenatal	B-	8	455
vitamins	I-	8	455
pricey	O	6	455
?	O	1	455
Tylenol	B-	7	456
+	I-	1	456
Codeine	I-	7	456
ALWAYS	O	6	456
makes	O	5	456
me	O	2	456
feel	O	4	456
so	O	2	456
weird	O	5	456
but	O	3	456
it	O	2	456
's	O	2	456
the	O	3	456
only	O	4	456
thing	O	5	456
that	O	4	456
helps	O	5	456
my	O	2	456
migraines	O	9	456
😞😩	O	2	456
For	O	3	457
now	O	3	457
after	O	5	457
this	O	4	457
baby	O	4	457
I	O	1	457
'm	O	2	457
getting	O	7	457
the	O	3	457
nexplanon	B-	9	457
for	O	3	457
6	O	1	457
years	O	5	457
3	O	1	457
then	O	4	457
another	O	7	457
3	O	1	457
lol	O	3	457
I	O	1	458
do	O	2	458
n't	O	3	458
wan	O	3	458
na	O	2	458
take	O	4	458
medicine	O	8	458
so	O	2	458
im	O	2	458
just	O	4	458
going	O	5	458
to	O	2	458
try	O	3	458
to	O	2	458
take	O	4	458
emergen-c	B-	9	458
and	O	3	458
hope	O	4	458
it	O	2	458
helps	O	5	458
I	O	1	459
told	O	4	459
Michelle	O	8	459
Obama	O	5	459
I	O	1	459
have	O	4	459
n't	O	3	459
eaten	O	5	459
anything	O	8	459
in	O	2	459
3	O	1	459
days	O	4	459
because	O	7	459
I	O	1	459
have	O	4	459
adderall	B-	8	459
now	O	3	459
.	O	1	459
She	O	3	459
high	O	4	459
fived	O	5	459
me	O	2	459
.	O	1	459
Just	O	4	460
took	O	4	460
my	O	2	460
first	O	5	460
muscle	B-	6	460
relaxer	I-	7	460
to	O	2	460
help	O	4	460
with	O	4	460
my	O	2	460
back	O	4	460
pain	O	4	460
.	O	1	460
I	O	1	460
do	O	2	460
n't	O	3	460
see	O	3	460
what	O	4	460
all	O	3	460
the	O	3	460
fuss	O	4	460
is	O	2	460
about	O	5	460
painkillers	O	11	460
,	O	1	460
I	O	1	460
sdfbyese5i6tygfdshbve4eui	O	25	460
Just	O	4	461
took	O	4	461
my	O	2	461
first	O	5	461
muscle	O	6	461
relaxer	O	7	461
to	O	2	461
help	O	4	461
with	O	4	461
my	O	2	461
back	O	4	461
pain	O	4	461
.	O	1	461
I	O	1	461
do	O	2	461
n't	O	3	461
see	O	3	461
what	O	4	461
all	O	3	461
the	O	3	461
fuss	O	4	461
is	O	2	461
about	O	5	461
painkillers	B-	11	461
,	O	1	461
I	O	1	461
sdfbyese5i6tygfdshbve4eui	O	25	461
these	O	5	462
pain	B-	4	462
meds	I-	4	462
suck	O	4	462
lol	O	3	462
I	O	1	463
need	O	4	463
some	O	4	463
Pepto	B-	5	463
Bismol	I-	6	463
Is	O	2	464
it	O	2	464
Tylenol	B-	7	464
or	O	2	464
ibuprofen	O	9	464
that	O	4	464
you	O	3	464
can	O	3	464
take	O	4	464
while	O	5	464
pregnant	O	8	464
?	O	1	464
🤔	O	1	464
Is	O	2	465
it	O	2	465
Tylenol	O	7	465
or	O	2	465
ibuprofen	B-	9	465
that	O	4	465
you	O	3	465
can	O	3	465
take	O	4	465
while	O	5	465
pregnant	O	8	465
?	O	1	465
🤔	O	1	465
My	O	2	466
kids	O	4	466
are	O	3	466
so	O	2	466
envious	O	7	466
of	O	2	466
the	O	3	466
Tums	B-	4	466
that	O	4	466
I	O	1	466
chomp	O	5	466
on	O	2	466
regularly	O	9	466
.	O	1	466
They	O	4	466
cry	O	3	466
and	O	3	466
beg	O	3	466
to	O	2	466
have	O	4	466
one	O	3	466
.	O	1	466
Ridiculous	O	10	466
.	O	1	466
They	O	4	466
think	O	5	466
I	O	1	466
'm	O	2	466
chowing	O	7	466
candies	O	7	466
?	O	1	466
!	O	1	466
@	O	1	467
jjacula	O	7	467
I	O	1	467
just	O	4	467
should	O	6	467
n't	O	3	467
have	O	4	467
said	O	4	467
anything	O	8	467
...	O	3	467
the	O	3	467
advise	O	6	467
she	O	3	467
pours	O	5	467
in	O	2	467
😉I	O	2	467
just	O	4	467
want	O	4	467
Sudafed	B-	7	467
and	O	3	467
NyQuil	O	6	467
dammit	O	6	467
!	O	1	467
!	O	1	467
!	O	1	467
@	O	1	468
jjacula	O	7	468
I	O	1	468
just	O	4	468
should	O	6	468
n't	O	3	468
have	O	4	468
said	O	4	468
anything	O	8	468
...	O	3	468
the	O	3	468
advise	O	6	468
she	O	3	468
pours	O	5	468
in	O	2	468
😉I	O	2	468
just	O	4	468
want	O	4	468
Sudafed	O	7	468
and	O	3	468
NyQuil	B-	6	468
dammit	O	6	468
!	O	1	468
!	O	1	468
!	O	1	468
Why	O	3	469
does	O	4	469
my	O	2	469
prenatal	B-	8	469
vitamin	I-	7	469
smell	O	5	469
like	O	4	469
dogs	O	4	469
medicine	O	8	469
lol	O	3	469
@	O	1	470
Rhy_QD10	O	8	470
yeah	O	4	470
irking	O	6	470
he	O	2	470
need	O	4	470
his	O	3	470
ass	O	3	470
whoop	O	5	470
I	O	1	470
really	B-	6	470
,	O	1	470
do	O	2	470
n't	O	3	470
feel	O	4	470
good	O	4	470
I	O	1	470
swear	O	5	470
I	O	1	470
'm	O	2	470
about	O	5	470
to	O	2	470
go	O	2	470
to	O	2	470
the	O	3	470
hospital	O	8	470
@	O	1	471
HGmoms	O	6	471
spoke	O	5	471
with	O	4	471
my	O	2	471
nurse	O	5	471
this	O	4	471
morning	O	7	471
!	O	1	471
We	O	2	471
adjusted	O	8	471
the	O	3	471
rate	O	4	471
on	O	2	471
my	O	2	471
zofran	B-	6	471
pump	O	4	471
.	O	1	471
:	O	1	471
)	O	1	471
@	O	1	472
Fragula	O	7	472
I	O	1	472
'm	O	2	472
not	O	3	472
allowe	O	6	472
to	O	2	472
take	O	4	472
laxatives	B-	9	472
so	O	2	472
I	O	1	472
take	O	4	472
fiber	O	5	472
gummies	O	7	472
,	O	1	472
which	O	5	472
are	O	3	472
sexy	O	4	472
and	O	3	472
exotic	O	6	472
because	O	7	472
here	O	4	472
they	O	4	472
're	O	3	472
fibre	O	5	472
gummies	O	7	472
.	O	1	472
Oh	O	2	472
la	O	2	472
la	O	2	472
!	O	1	472
@	O	1	473
Fragula	O	7	473
I	O	1	473
'm	O	2	473
not	O	3	473
allowe	O	6	473
to	O	2	473
take	O	4	473
laxatives	O	9	473
so	O	2	473
I	O	1	473
take	O	4	473
fiber	B-	5	473
gummies	I-	7	473
,	O	1	473
which	O	5	473
are	O	3	473
sexy	O	4	473
and	O	3	473
exotic	O	6	473
because	O	7	473
here	O	4	473
they	O	4	473
're	O	3	473
fibre	O	5	473
gummies	O	7	473
.	O	1	473
Oh	O	2	473
la	O	2	473
la	O	2	473
!	O	1	473
@	O	1	474
TakinHearts_	O	12	474
😂😂😂	O	3	474
I	O	1	474
hope	O	4	474
that	O	4	474
do	O	2	474
n't	O	3	474
happen	O	6	474
to	O	2	474
me	O	2	474
I	O	1	474
'm	O	2	474
running	O	7	474
until	O	5	474
I	O	1	474
get	O	3	474
back	O	4	474
on	O	2	474
birth	B-	5	474
control	I-	7	474
Tums	B-	4	475
are	O	3	475
triflin	O	7	475
Bouta	O	5	476
take	O	4	476
some	O	4	476
night	B-	5	476
quil	I-	4	476
🤘🏽	O	2	476
@	O	1	477
RaynaJaye	O	9	477
@	O	1	477
jennabennabear	O	14	477
sudafed	B-	7	477
when	O	4	478
you	O	3	478
get	O	3	478
given	O	5	478
the	O	3	478
worst	O	5	478
cough	O	5	478
in	O	2	478
the	O	3	478
universe	O	8	478
and	O	3	478
all	O	3	478
you	O	3	478
can	O	3	478
take	O	4	478
is	O	2	478
honey	O	5	478
and	O	3	478
lemon	O	5	478
with	O	4	478
a	O	1	478
side	O	4	478
of	O	2	478
paracetamol	B-	11	478
😑	O	1	478
Should	O	6	479
have	O	4	479
taken	O	5	479
Benadryl	B-	8	479
..	O	2	479
I	O	1	479
need	O	4	479
sleep	O	5	479
!	O	1	479
I	O	1	480
woke	O	4	480
up	O	2	480
with	O	4	480
the	O	3	480
sorest	O	6	480
throat	O	6	480
and	O	3	480
stiffest	O	8	480
neck	O	4	480
today	O	5	480
.	O	1	480
It	O	2	480
actually	O	8	480
feels	O	5	480
worse	O	5	480
now	O	3	480
.	O	1	480
Blah	O	4	480
.	O	1	480
#	O	1	480
Advil	B-	5	480
#	O	1	480
bed	O	3	480
#	O	1	480
ihateviruses	O	12	480
I	O	1	481
'm	O	2	481
really	O	6	481
chilling	O	8	481
out	O	3	481
on	O	2	481
taking	O	6	481
these	O	5	481
damn	O	4	481
Benadryls	B-	9	481
at	O	2	481
night	O	5	481
,	O	1	481
they	O	4	481
're	O	3	481
becoming	O	8	481
addictive	O	9	481
.	O	1	481
Then	O	4	482
got	O	3	482
an	O	2	482
epidural	B-	8	482
🙋‍♀️👐	O	5	482
@	O	1	483
pugzznotdrugz	O	13	483
i	O	1	483
hated	O	5	483
depo	B-	4	483
,	O	1	483
so	O	2	483
i	O	1	483
switched	O	8	483
as	O	2	483
soon	O	4	483
as	O	2	483
i	O	1	483
could	O	5	483
.	O	1	483
And	O	3	483
yeah	O	4	483
!	O	1	483
it	O	2	483
works	O	5	483
for	O	3	483
up	O	2	483
to	O	2	483
3	O	1	483
years	O	5	483
and	O	3	483
you	O	3	483
do	O	2	483
n't	O	3	483
even	O	4	483
notice	O	6	483
it	O	2	483
.	O	1	483
I	O	1	483
've	O	3	483
heard	O	5	483
@	O	1	484
slouisebuck	O	11	484
sorry	O	5	484
you	O	3	484
're	O	3	484
suffering	O	9	484
.	O	1	484
😔	O	1	484
I	O	1	484
lost	O	4	484
35	O	2	484
pounds	O	6	484
in	O	2	484
January	O	7	484
due	O	3	484
to	O	2	484
HG	O	2	484
.	O	1	484
Now	O	3	484
,	O	1	484
I	O	1	484
'm	O	2	484
22	O	2	484
weeks	O	5	484
&	O	1	484
amp	O	3	484
;	O	1	484
doing	O	5	484
well	O	4	484
with	O	4	484
a	O	1	484
zofran	B-	6	484
pump	O	4	484
.	O	1	484
I	O	1	484
hope	O	4	484
your	O	4	484
Broke	O	5	485
my	O	2	485
water	O	5	485
and	O	3	485
started	O	7	485
pitocin	B-	7	485
😁	O	1	485
Okay	O	4	486
,	O	1	486
Soooo	O	5	486
.	O	1	486
.	O	1	486
.	O	1	486
I	O	1	486
have	O	4	486
a	O	1	486
real-life	O	9	486
friend	O	6	486
who	O	3	486
has	O	3	486
started	O	7	486
injections	B-	10	486
for	I-	3	486
IVF	I-	3	486
!	O	1	486
!	O	1	486
!	O	1	486
!	O	1	486
Please	O	6	486
,	O	1	486
please	O	6	486
,	O	1	486
please	O	6	486
throw	O	5	486
...	O	3	486
http	O	4	486
:	O	1	486
//t.co/KrYKsBH2ia	O	17	486
@	O	1	487
NewfiePete77	O	12	487
Watch	O	5	487
the	O	3	487
Tylenol	B-	7	487
ingestion	O	9	487
with	O	4	487
the	O	3	487
day/night	O	9	487
pills	O	5	487
and	O	3	487
acetaminophen	O	13	487
together	O	8	487
!	O	1	487
#	O	1	487
nerdalert	O	9	487
@	O	1	488
NewfiePete77	O	12	488
Watch	O	5	488
the	O	3	488
Tylenol	O	7	488
ingestion	O	9	488
with	O	4	488
the	O	3	488
day/night	O	9	488
pills	O	5	488
and	O	3	488
acetaminophen	B-	13	488
together	O	8	488
!	O	1	488
#	O	1	488
nerdalert	O	9	488
Yoooo	O	5	489
,	O	1	489
can	O	3	489
somebody	O	8	489
drop	O	4	489
me	O	2	489
off	O	3	489
a	O	1	489
Benadryl	B-	8	489
?	O	1	489
Take	O	4	490
advantage	O	9	490
of	O	2	490
the	O	3	490
NEW	O	3	490
@	O	1	490
VPX_Sports	O	10	490
Redline	O	7	490
White	B-	5	490
Heat	I-	4	490
Preworkout	I-	10	490
Promo	O	5	490
!	O	1	490
http	O	4	490
:	O	1	490
//t.co/qd65435j3B	O	17	490
#	O	1	490
vpx	O	3	490
#	O	1	490
preworkout	O	10	490
#	O	1	490
fitness	O	7	490
#	O	1	490
whiteheat	O	9	490
I	O	1	491
did	O	3	491
my	O	2	491
first	O	5	491
injection	O	9	491
of	O	2	491
Lupron	B-	6	491
today	O	5	491
:	O	1	491
D	O	1	491
Feeling	O	7	491
sooo	O	4	491
proud	O	5	491
of	O	2	491
myself	O	6	491
for	O	3	491
being	O	5	491
able	O	4	491
to	O	2	491
do	O	2	491
it	O	2	491
on	O	2	491
my	O	2	491
own	O	3	491
!	O	1	491
!	O	1	491
!	O	1	491
I	O	1	491
...	O	3	491
http	O	4	491
:	O	1	491
//t.co/7YRBQ5bYNe	O	17	491
Woke	O	4	492
up	O	2	492
abruptly	O	8	492
and	O	3	492
panicking	O	9	492
because	O	7	492
I	O	1	492
heard	O	5	492
beeping	O	7	492
.	O	1	492
I	O	1	492
thought	O	7	492
it	O	2	492
was	O	3	492
an	O	2	492
alarm	O	5	492
.	O	1	492
It	O	2	492
was	O	3	492
just	O	4	492
time	O	4	492
for	O	3	492
a	O	1	492
syringe	O	7	492
change	O	6	492
..	O	2	492
hah	O	3	492
!	O	1	492
#	O	1	492
zofran	B-	6	492
pump	O	4	492
Prenatals	B-	9	493
are	O	3	493
doing	O	5	493
magic	O	5	493
to	O	2	493
my	O	2	493
hair	O	4	493
😍😍	O	2	493
I	O	1	494
was	O	3	494
definitely	O	10	494
a	O	1	494
lot	O	3	494
faster	O	6	494
prepping	O	8	494
my	O	2	494
Menopur	B-	7	494
.	O	1	494
.	O	1	494
.	O	1	494
much	O	4	494
smoother	O	8	494
today	O	5	494
,	O	1	494
but	O	3	494
my	O	2	494
poor	O	4	494
belly	O	5	494
is	O	2	494
starting	O	8	494
to	O	2	494
look	O	4	494
...	O	3	494
http	O	4	494
:	O	1	494
//t.co/hVXAz9NVVv	O	17	494
@	O	1	495
sunnygirl48176	O	14	495
That	O	4	495
's	O	2	495
fantastic	O	9	495
!	O	1	495
Did	O	3	495
you	O	3	495
take	O	4	495
aspirin	B-	7	495
,	O	1	495
shots	O	5	495
,	O	1	495
or	O	2	495
nothing	O	7	495
during	O	6	495
pregnancy	O	9	495
?	O	1	495
Y'all	O	5	496
...	O	3	496
18	O	2	496
mg	O	2	496
a	O	1	496
day	O	3	496
is	O	2	496
not	O	3	496
enough	O	6	496
to	O	2	496
get	O	3	496
through	O	7	496
the	O	3	496
week	O	4	496
.	O	1	496
#	O	1	496
Concerta	B-	8	496
Problems	O	8	496
#	O	1	496
ADDandPregnant	O	14	496
#	O	1	496
Thursday	O	8	496
Sooooo	O	6	497
..	O	2	497
my	O	2	497
Zofran	B-	6	497
pump	O	4	497
broke	O	5	497
for	O	3	497
the	O	3	497
night	O	5	497
.	O	1	497
Relying	O	7	497
on	O	2	497
dissolvables	O	12	497
until	O	5	497
my	O	2	497
new	O	3	497
pump	O	4	497
arrives	O	7	497
.	O	1	497
Here	O	4	497
's	O	2	497
to	O	2	497
hoping	O	6	497
this	O	4	497
goes	O	4	497
okay	O	4	497
.	O	1	497
In	O	2	498
quite	O	5	498
a	O	1	498
lot	O	3	498
of	O	2	498
pain	O	4	498
painkilers	B-	10	498
do	O	2	498
n't	O	3	498
touch	O	5	498
it	O	2	498
😞	O	1	498
I	O	1	499
really	O	6	499
really	O	6	499
want	O	4	499
to	O	2	499
cut	O	3	499
my	O	2	499
hair	O	4	499
.	O	1	499
These	O	5	499
prenatals	B-	9	499
r	O	1	499
keeping	O	7	499
it	O	2	499
growing	O	7	499
and	O	3	499
frankly	O	7	499
...	O	3	499
It	O	2	499
's	O	2	499
too	O	3	499
damn	O	4	499
hot	O	3	499
🔥	O	1	499
are	O	3	500
the	O	3	500
strawberry	O	10	500
gaviscon	B-	8	500
any	O	3	500
nicer	O	5	500
than	O	4	500
the	O	3	500
mint	O	4	500
ones	O	4	500
?	O	1	500
I	O	1	501
love	O	4	501
finding	O	7	501
out	O	3	501
via	O	3	501
google	O	6	501
that	O	4	501
I	O	1	501
'm	O	2	501
going	O	5	501
to	O	2	501
be	O	2	501
sick	O	4	501
for	O	3	501
the	O	3	501
next	O	4	501
week	O	4	501
while	O	5	501
I	O	1	501
'm	O	2	501
on	O	2	501
this	O	4	501
antibiotic	B-	10	501
🙃	O	1	501
@	O	1	502
_ccxvi_	O	7	502
yeah	O	4	502
I	O	1	502
kno	O	3	502
but	O	3	502
that	O	4	502
epidural	B-	8	502
will	O	4	502
have	O	4	502
yu	O	2	502
like	O	4	502
wtf	O	3	502
where	O	5	502
the	O	3	502
perks	O	5	502
at	O	2	502
I	O	1	503
'm	O	2	503
so	O	2	503
scared	O	6	503
my	O	2	503
epidural	B-	8	503
will	O	4	503
wear	O	4	503
off	O	3	503
right	O	5	503
before	O	6	503
I	O	1	503
have	O	4	503
to	O	2	503
push	O	4	503
🙈😣	O	2	503
Please	O	6	504
do	O	2	504
n't	O	3	504
tell	O	4	504
a	O	1	504
woman	O	5	504
with	O	4	504
HG	O	2	504
that	O	4	504
Zofran	B-	6	504
is	O	2	504
a	O	1	504
big	O	3	504
no	O	2	504
and	O	3	504
Diclegis	O	8	504
works	O	5	504
perfectly	O	9	504
if	O	2	504
you	O	3	504
take	O	4	504
it	O	2	504
consistently	O	12	504
